X,Y,Terrain,TerrainName,Obstacle,Walkable,Description
35,17,0,地面,0,True,"地面 - 可通行"
36,17,0,地面,0,True,"地面 - 可通行"
37,17,50,未知,128,False,"未知 - 未知阻挡"
38,17,0,地面,0,True,"地面 - 可通行"
39,17,0,地面,128,False,"地面 - 未知阻挡"
40,17,0,地面,0,True,"地面 - 可通行"
41,17,0,地面,0,True,"地面 - 可通行"
42,17,0,地面,0,True,"地面 - 可通行"
43,17,103,未知,0,True,"未知 - 可通行"
44,17,0,地面,128,False,"地面 - 未知阻挡"
45,17,0,地面,0,True,"地面 - 可通行"
46,17,0,地面,128,False,"地面 - 未知阻挡"
47,17,0,地面,0,True,"地面 - 可通行"
48,17,0,地面,0,True,"地面 - 可通行"
49,17,0,地面,0,True,"地面 - 可通行"
50,17,0,地面,0,True,"地面 - 可通行"
51,17,51,未知,128,False,"未知 - 未知阻挡"
52,17,0,地面,0,True,"地面 - 可通行"
53,17,0,地面,128,False,"地面 - 未知阻挡"
54,17,0,地面,0,True,"地面 - 可通行"
55,17,0,地面,0,True,"地面 - 可通行"
56,17,0,地面,0,True,"地面 - 可通行"
57,17,103,未知,0,True,"未知 - 可通行"
58,17,0,地面,128,False,"地面 - 未知阻挡"
59,17,0,地面,0,True,"地面 - 可通行"
60,17,0,地面,128,False,"地面 - 未知阻挡"
61,17,0,地面,0,True,"地面 - 可通行"
62,17,0,地面,0,True,"地面 - 可通行"
63,17,0,地面,0,True,"地面 - 可通行"
64,17,0,地面,0,True,"地面 - 可通行"
65,17,52,未知,128,False,"未知 - 未知阻挡"
66,17,0,地面,0,True,"地面 - 可通行"
67,17,0,地面,128,False,"地面 - 未知阻挡"
68,17,0,地面,0,True,"地面 - 可通行"
69,17,0,地面,0,True,"地面 - 可通行"
70,17,0,地面,0,True,"地面 - 可通行"
71,17,103,未知,0,True,"未知 - 可通行"
72,17,0,地面,128,False,"地面 - 未知阻挡"
73,17,0,地面,0,True,"地面 - 可通行"
74,17,0,地面,128,False,"地面 - 未知阻挡"
0,18,0,地面,0,True,"地面 - 可通行"
1,18,0,地面,0,True,"地面 - 可通行"
2,18,0,地面,0,True,"地面 - 可通行"
3,18,0,地面,0,True,"地面 - 可通行"
4,18,53,未知,128,False,"未知 - 未知阻挡"
5,18,0,地面,0,True,"地面 - 可通行"
6,18,0,地面,128,False,"地面 - 未知阻挡"
7,18,0,地面,0,True,"地面 - 可通行"
8,18,0,地面,0,True,"地面 - 可通行"
9,18,0,地面,0,True,"地面 - 可通行"
10,18,103,未知,0,True,"未知 - 可通行"
11,18,0,地面,128,False,"地面 - 未知阻挡"
12,18,0,地面,0,True,"地面 - 可通行"
13,18,0,地面,128,False,"地面 - 未知阻挡"
14,18,0,地面,0,True,"地面 - 可通行"
15,18,0,地面,0,True,"地面 - 可通行"
16,18,0,地面,0,True,"地面 - 可通行"
17,18,0,地面,0,True,"地面 - 可通行"
18,18,54,未知,128,False,"未知 - 未知阻挡"
19,18,0,地面,0,True,"地面 - 可通行"
20,18,0,地面,128,False,"地面 - 未知阻挡"
21,18,0,地面,0,True,"地面 - 可通行"
22,18,0,地面,0,True,"地面 - 可通行"
23,18,0,地面,0,True,"地面 - 可通行"
24,18,103,未知,0,True,"未知 - 可通行"
25,18,0,地面,128,False,"地面 - 未知阻挡"
26,18,0,地面,0,True,"地面 - 可通行"
27,18,0,地面,128,False,"地面 - 未知阻挡"
28,18,0,地面,0,True,"地面 - 可通行"
29,18,0,地面,0,True,"地面 - 可通行"
30,18,0,地面,0,True,"地面 - 可通行"
31,18,0,地面,0,True,"地面 - 可通行"
32,18,55,未知,128,False,"未知 - 未知阻挡"
33,18,0,地面,0,True,"地面 - 可通行"
34,18,0,地面,128,False,"地面 - 未知阻挡"
35,18,0,地面,0,True,"地面 - 可通行"
36,18,0,地面,0,True,"地面 - 可通行"
37,18,0,地面,0,True,"地面 - 可通行"
38,18,103,未知,0,True,"未知 - 可通行"
39,18,0,地面,128,False,"地面 - 未知阻挡"
40,18,0,地面,0,True,"地面 - 可通行"
41,18,0,地面,128,False,"地面 - 未知阻挡"
42,18,0,地面,0,True,"地面 - 可通行"
43,18,0,地面,0,True,"地面 - 可通行"
44,18,0,地面,0,True,"地面 - 可通行"
45,18,0,地面,0,True,"地面 - 可通行"
46,18,56,未知,128,False,"未知 - 未知阻挡"
47,18,0,地面,0,True,"地面 - 可通行"
48,18,0,地面,128,False,"地面 - 未知阻挡"
49,18,0,地面,0,True,"地面 - 可通行"
50,18,0,地面,0,True,"地面 - 可通行"
51,18,0,地面,0,True,"地面 - 可通行"
52,18,103,未知,0,True,"未知 - 可通行"
53,18,0,地面,128,False,"地面 - 未知阻挡"
54,18,0,地面,0,True,"地面 - 可通行"
55,18,0,地面,128,False,"地面 - 未知阻挡"
56,18,0,地面,0,True,"地面 - 可通行"
57,18,0,地面,0,True,"地面 - 可通行"
58,18,0,地面,0,True,"地面 - 可通行"
59,18,0,地面,0,True,"地面 - 可通行"
60,18,57,未知,128,False,"未知 - 未知阻挡"
61,18,0,地面,0,True,"地面 - 可通行"
62,18,0,地面,128,False,"地面 - 未知阻挡"
63,18,0,地面,0,True,"地面 - 可通行"
64,18,0,地面,0,True,"地面 - 可通行"
65,18,0,地面,0,True,"地面 - 可通行"
66,18,103,未知,0,True,"未知 - 可通行"
67,18,0,地面,128,False,"地面 - 未知阻挡"
68,18,0,地面,0,True,"地面 - 可通行"
69,18,0,地面,128,False,"地面 - 未知阻挡"
70,18,0,地面,0,True,"地面 - 可通行"
71,18,0,地面,0,True,"地面 - 可通行"
72,18,0,地面,0,True,"地面 - 可通行"
73,18,0,地面,0,True,"地面 - 可通行"
74,18,58,未知,128,False,"未知 - 未知阻挡"
0,19,0,地面,0,True,"地面 - 可通行"
1,19,0,地面,128,False,"地面 - 未知阻挡"
2,19,0,地面,0,True,"地面 - 可通行"
3,19,0,地面,0,True,"地面 - 可通行"
4,19,0,地面,0,True,"地面 - 可通行"
5,19,103,未知,0,True,"未知 - 可通行"
6,19,0,地面,128,False,"地面 - 未知阻挡"
7,19,0,地面,0,True,"地面 - 可通行"
8,19,0,地面,128,False,"地面 - 未知阻挡"
9,19,0,地面,0,True,"地面 - 可通行"
10,19,0,地面,0,True,"地面 - 可通行"
11,19,0,地面,0,True,"地面 - 可通行"
12,19,0,地面,0,True,"地面 - 可通行"
13,19,59,未知,128,False,"未知 - 未知阻挡"
14,19,0,地面,0,True,"地面 - 可通行"
15,19,0,地面,128,False,"地面 - 未知阻挡"
16,19,0,地面,0,True,"地面 - 可通行"
17,19,0,地面,0,True,"地面 - 可通行"
18,19,0,地面,0,True,"地面 - 可通行"
19,19,103,未知,0,True,"未知 - 可通行"
20,19,0,地面,128,False,"地面 - 未知阻挡"
21,19,0,地面,0,True,"地面 - 可通行"
22,19,0,地面,128,False,"地面 - 未知阻挡"
23,19,0,地面,0,True,"地面 - 可通行"
24,19,0,地面,0,True,"地面 - 可通行"
25,19,0,地面,0,True,"地面 - 可通行"
26,19,0,地面,0,True,"地面 - 可通行"
27,19,60,未知,128,False,"未知 - 未知阻挡"
28,19,0,地面,0,True,"地面 - 可通行"
29,19,0,地面,128,False,"地面 - 未知阻挡"
30,19,0,地面,0,True,"地面 - 可通行"
31,19,0,地面,0,True,"地面 - 可通行"
32,19,0,地面,0,True,"地面 - 可通行"
33,19,103,未知,0,True,"未知 - 可通行"
34,19,0,地面,128,False,"地面 - 未知阻挡"
35,19,0,地面,0,True,"地面 - 可通行"
36,19,0,地面,128,False,"地面 - 未知阻挡"
37,19,0,地面,0,True,"地面 - 可通行"
38,19,0,地面,0,True,"地面 - 可通行"
39,19,0,地面,0,True,"地面 - 可通行"
40,19,0,地面,0,True,"地面 - 可通行"
41,19,61,未知,128,False,"未知 - 未知阻挡"
42,19,0,地面,0,True,"地面 - 可通行"
43,19,0,地面,128,False,"地面 - 未知阻挡"
44,19,0,地面,0,True,"地面 - 可通行"
45,19,0,地面,0,True,"地面 - 可通行"
46,19,0,地面,0,True,"地面 - 可通行"
47,19,103,未知,0,True,"未知 - 可通行"
48,19,0,地面,128,False,"地面 - 未知阻挡"
49,19,0,地面,0,True,"地面 - 可通行"
50,19,0,地面,128,False,"地面 - 未知阻挡"
51,19,0,地面,0,True,"地面 - 可通行"
52,19,0,地面,0,True,"地面 - 可通行"
53,19,0,地面,0,True,"地面 - 可通行"
54,19,0,地面,0,True,"地面 - 可通行"
55,19,62,未知,128,False,"未知 - 未知阻挡"
56,19,0,地面,0,True,"地面 - 可通行"
57,19,0,地面,128,False,"地面 - 未知阻挡"
58,19,0,地面,0,True,"地面 - 可通行"
59,19,0,地面,0,True,"地面 - 可通行"
60,19,0,地面,0,True,"地面 - 可通行"
61,19,103,未知,0,True,"未知 - 可通行"
62,19,0,地面,128,False,"地面 - 未知阻挡"
63,19,0,地面,0,True,"地面 - 可通行"
64,19,0,地面,128,False,"地面 - 未知阻挡"
65,19,0,地面,0,True,"地面 - 可通行"
66,19,0,地面,0,True,"地面 - 可通行"
67,19,0,地面,0,True,"地面 - 可通行"
68,19,0,地面,0,True,"地面 - 可通行"
69,19,63,未知,128,False,"未知 - 未知阻挡"
70,19,0,地面,0,True,"地面 - 可通行"
71,19,0,地面,128,False,"地面 - 未知阻挡"
72,19,0,地面,0,True,"地面 - 可通行"
73,19,0,地面,0,True,"地面 - 可通行"
74,19,0,地面,0,True,"地面 - 可通行"
0,20,103,未知,0,True,"未知 - 可通行"
1,20,0,地面,128,False,"地面 - 未知阻挡"
2,20,0,地面,0,True,"地面 - 可通行"
3,20,0,地面,128,False,"地面 - 未知阻挡"
4,20,0,地面,0,True,"地面 - 可通行"
5,20,0,地面,0,True,"地面 - 可通行"
6,20,0,地面,0,True,"地面 - 可通行"
7,20,0,地面,0,True,"地面 - 可通行"
8,20,64,未知,128,False,"未知 - 未知阻挡"
9,20,0,地面,0,True,"地面 - 可通行"
10,20,0,地面,128,False,"地面 - 未知阻挡"
11,20,0,地面,0,True,"地面 - 可通行"
12,20,0,地面,0,True,"地面 - 可通行"
13,20,0,地面,0,True,"地面 - 可通行"
14,20,103,未知,0,True,"未知 - 可通行"
15,20,0,地面,128,False,"地面 - 未知阻挡"
16,20,0,地面,0,True,"地面 - 可通行"
17,20,0,地面,128,False,"地面 - 未知阻挡"
18,20,0,地面,0,True,"地面 - 可通行"
19,20,0,地面,0,True,"地面 - 可通行"
20,20,0,地面,0,True,"地面 - 可通行"
21,20,0,地面,0,True,"地面 - 可通行"
22,20,65,未知,128,False,"未知 - 未知阻挡"
23,20,0,地面,0,True,"地面 - 可通行"
24,20,0,地面,128,False,"地面 - 未知阻挡"
25,20,0,地面,0,True,"地面 - 可通行"
26,20,0,地面,0,True,"地面 - 可通行"
27,20,0,地面,0,True,"地面 - 可通行"
28,20,103,未知,0,True,"未知 - 可通行"
29,20,0,地面,128,False,"地面 - 未知阻挡"
30,20,0,地面,0,True,"地面 - 可通行"
31,20,0,地面,128,False,"地面 - 未知阻挡"
32,20,0,地面,0,True,"地面 - 可通行"
33,20,0,地面,0,True,"地面 - 可通行"
34,20,0,地面,0,True,"地面 - 可通行"
35,20,0,地面,0,True,"地面 - 可通行"
36,20,66,未知,128,False,"未知 - 未知阻挡"
37,20,0,地面,0,True,"地面 - 可通行"
38,20,0,地面,128,False,"地面 - 未知阻挡"
39,20,0,地面,0,True,"地面 - 可通行"
40,20,0,地面,0,True,"地面 - 可通行"
41,20,0,地面,0,True,"地面 - 可通行"
42,20,103,未知,0,True,"未知 - 可通行"
43,20,0,地面,128,False,"地面 - 未知阻挡"
44,20,0,地面,0,True,"地面 - 可通行"
45,20,0,地面,128,False,"地面 - 未知阻挡"
46,20,0,地面,0,True,"地面 - 可通行"
47,20,0,地面,0,True,"地面 - 可通行"
48,20,0,地面,0,True,"地面 - 可通行"
49,20,0,地面,0,True,"地面 - 可通行"
50,20,67,未知,128,False,"未知 - 未知阻挡"
51,20,0,地面,0,True,"地面 - 可通行"
52,20,0,地面,128,False,"地面 - 未知阻挡"
53,20,0,地面,0,True,"地面 - 可通行"
54,20,0,地面,0,True,"地面 - 可通行"
55,20,0,地面,0,True,"地面 - 可通行"
56,20,103,未知,0,True,"未知 - 可通行"
57,20,0,地面,128,False,"地面 - 未知阻挡"
58,20,0,地面,0,True,"地面 - 可通行"
59,20,0,地面,128,False,"地面 - 未知阻挡"
60,20,0,地面,0,True,"地面 - 可通行"
61,20,0,地面,0,True,"地面 - 可通行"
62,20,0,地面,0,True,"地面 - 可通行"
63,20,0,地面,0,True,"地面 - 可通行"
64,20,68,未知,128,False,"未知 - 未知阻挡"
65,20,0,地面,0,True,"地面 - 可通行"
66,20,0,地面,128,False,"地面 - 未知阻挡"
67,20,0,地面,0,True,"地面 - 可通行"
68,20,0,地面,0,True,"地面 - 可通行"
69,20,0,地面,0,True,"地面 - 可通行"
70,20,103,未知,0,True,"未知 - 可通行"
71,20,0,地面,128,False,"地面 - 未知阻挡"
72,20,0,地面,0,True,"地面 - 可通行"
73,20,0,地面,128,False,"地面 - 未知阻挡"
74,20,0,地面,0,True,"地面 - 可通行"
0,21,0,地面,0,True,"地面 - 可通行"
1,21,0,地面,0,True,"地面 - 可通行"
2,21,0,地面,0,True,"地面 - 可通行"
3,21,69,未知,128,False,"未知 - 未知阻挡"
4,21,0,地面,0,True,"地面 - 可通行"
5,21,0,地面,128,False,"地面 - 未知阻挡"
6,21,0,地面,0,True,"地面 - 可通行"
7,21,0,地面,0,True,"地面 - 可通行"
8,21,0,地面,0,True,"地面 - 可通行"
9,21,103,未知,0,True,"未知 - 可通行"
10,21,0,地面,128,False,"地面 - 未知阻挡"
11,21,0,地面,0,True,"地面 - 可通行"
12,21,0,地面,128,False,"地面 - 未知阻挡"
13,21,0,地面,0,True,"地面 - 可通行"
14,21,0,地面,0,True,"地面 - 可通行"
15,21,0,地面,0,True,"地面 - 可通行"
16,21,0,地面,0,True,"地面 - 可通行"
17,21,70,未知,128,False,"未知 - 未知阻挡"
18,21,0,地面,0,True,"地面 - 可通行"
19,21,0,地面,128,False,"地面 - 未知阻挡"
20,21,0,地面,0,True,"地面 - 可通行"
21,21,0,地面,0,True,"地面 - 可通行"
22,21,0,地面,0,True,"地面 - 可通行"
23,21,103,未知,0,True,"未知 - 可通行"
24,21,0,地面,128,False,"地面 - 未知阻挡"
25,21,0,地面,0,True,"地面 - 可通行"
26,21,0,地面,128,False,"地面 - 未知阻挡"
27,21,0,地面,0,True,"地面 - 可通行"
28,21,0,地面,0,True,"地面 - 可通行"
29,21,0,地面,0,True,"地面 - 可通行"
30,21,0,地面,0,True,"地面 - 可通行"
31,21,71,未知,128,False,"未知 - 未知阻挡"
32,21,0,地面,0,True,"地面 - 可通行"
33,21,0,地面,128,False,"地面 - 未知阻挡"
34,21,0,地面,0,True,"地面 - 可通行"
35,21,0,地面,0,True,"地面 - 可通行"
36,21,0,地面,0,True,"地面 - 可通行"
37,21,103,未知,0,True,"未知 - 可通行"
38,21,0,地面,128,False,"地面 - 未知阻挡"
39,21,0,地面,0,True,"地面 - 可通行"
40,21,0,地面,128,False,"地面 - 未知阻挡"
41,21,0,地面,0,True,"地面 - 可通行"
42,21,0,地面,0,True,"地面 - 可通行"
43,21,0,地面,0,True,"地面 - 可通行"
44,21,0,地面,0,True,"地面 - 可通行"
45,21,72,未知,128,False,"未知 - 未知阻挡"
46,21,0,地面,0,True,"地面 - 可通行"
47,21,0,地面,128,False,"地面 - 未知阻挡"
48,21,0,地面,0,True,"地面 - 可通行"
49,21,0,地面,0,True,"地面 - 可通行"
50,21,0,地面,0,True,"地面 - 可通行"
51,21,103,未知,0,True,"未知 - 可通行"
52,21,0,地面,128,False,"地面 - 未知阻挡"
53,21,0,地面,0,True,"地面 - 可通行"
54,21,0,地面,128,False,"地面 - 未知阻挡"
55,21,0,地面,0,True,"地面 - 可通行"
56,21,0,地面,0,True,"地面 - 可通行"
57,21,0,地面,0,True,"地面 - 可通行"
58,21,0,地面,0,True,"地面 - 可通行"
59,21,73,未知,128,False,"未知 - 未知阻挡"
60,21,0,地面,0,True,"地面 - 可通行"
61,21,0,地面,128,False,"地面 - 未知阻挡"
62,21,0,地面,0,True,"地面 - 可通行"
63,21,0,地面,0,True,"地面 - 可通行"
64,21,0,地面,0,True,"地面 - 可通行"
65,21,103,未知,0,True,"未知 - 可通行"
66,21,0,地面,128,False,"地面 - 未知阻挡"
67,21,0,地面,0,True,"地面 - 可通行"
68,21,0,地面,128,False,"地面 - 未知阻挡"
69,21,0,地面,0,True,"地面 - 可通行"
70,21,0,地面,0,True,"地面 - 可通行"
71,21,0,地面,0,True,"地面 - 可通行"
72,21,0,地面,0,True,"地面 - 可通行"
73,21,74,未知,128,False,"未知 - 未知阻挡"
74,21,0,地面,0,True,"地面 - 可通行"
0,22,0,地面,128,False,"地面 - 未知阻挡"
1,22,0,地面,0,True,"地面 - 可通行"
2,22,0,地面,0,True,"地面 - 可通行"
3,22,0,地面,0,True,"地面 - 可通行"
4,22,103,未知,0,True,"未知 - 可通行"
5,22,0,地面,128,False,"地面 - 未知阻挡"
6,22,0,地面,0,True,"地面 - 可通行"
7,22,0,地面,128,False,"地面 - 未知阻挡"
8,22,0,地面,0,True,"地面 - 可通行"
9,22,0,地面,0,True,"地面 - 可通行"
10,22,0,地面,0,True,"地面 - 可通行"
11,22,0,地面,0,True,"地面 - 可通行"
12,22,75,未知,128,False,"未知 - 未知阻挡"
13,22,0,地面,0,True,"地面 - 可通行"
14,22,0,地面,128,False,"地面 - 未知阻挡"
15,22,0,地面,0,True,"地面 - 可通行"
16,22,0,地面,0,True,"地面 - 可通行"
17,22,0,地面,0,True,"地面 - 可通行"
18,22,103,未知,0,True,"未知 - 可通行"
19,22,0,地面,128,False,"地面 - 未知阻挡"
20,22,0,地面,0,True,"地面 - 可通行"
21,22,0,地面,128,False,"地面 - 未知阻挡"
22,22,0,地面,0,True,"地面 - 可通行"
23,22,0,地面,0,True,"地面 - 可通行"
24,22,0,地面,0,True,"地面 - 可通行"
25,22,0,地面,0,True,"地面 - 可通行"
26,22,76,未知,128,False,"未知 - 未知阻挡"
27,22,0,地面,0,True,"地面 - 可通行"
28,22,0,地面,128,False,"地面 - 未知阻挡"
29,22,0,地面,0,True,"地面 - 可通行"
30,22,0,地面,0,True,"地面 - 可通行"
31,22,0,地面,0,True,"地面 - 可通行"
32,22,103,未知,0,True,"未知 - 可通行"
33,22,0,地面,128,False,"地面 - 未知阻挡"
34,22,0,地面,0,True,"地面 - 可通行"
35,22,0,地面,128,False,"地面 - 未知阻挡"
36,22,0,地面,0,True,"地面 - 可通行"
37,22,0,地面,0,True,"地面 - 可通行"
38,22,0,地面,0,True,"地面 - 可通行"
39,22,0,地面,0,True,"地面 - 可通行"
40,22,77,未知,128,False,"未知 - 未知阻挡"
41,22,0,地面,0,True,"地面 - 可通行"
42,22,0,地面,128,False,"地面 - 未知阻挡"
43,22,0,地面,0,True,"地面 - 可通行"
44,22,0,地面,0,True,"地面 - 可通行"
45,22,0,地面,0,True,"地面 - 可通行"
46,22,103,未知,0,True,"未知 - 可通行"
47,22,0,地面,128,False,"地面 - 未知阻挡"
48,22,0,地面,0,True,"地面 - 可通行"
49,22,0,地面,128,False,"地面 - 未知阻挡"
50,22,0,地面,0,True,"地面 - 可通行"
51,22,0,地面,0,True,"地面 - 可通行"
52,22,0,地面,0,True,"地面 - 可通行"
53,22,0,地面,0,True,"地面 - 可通行"
54,22,78,未知,128,False,"未知 - 未知阻挡"
55,22,0,地面,0,True,"地面 - 可通行"
56,22,0,地面,128,False,"地面 - 未知阻挡"
57,22,0,地面,0,True,"地面 - 可通行"
58,22,0,地面,0,True,"地面 - 可通行"
59,22,0,地面,0,True,"地面 - 可通行"
60,22,103,未知,0,True,"未知 - 可通行"
61,22,0,地面,128,False,"地面 - 未知阻挡"
62,22,0,地面,0,True,"地面 - 可通行"
63,22,0,地面,128,False,"地面 - 未知阻挡"
64,22,0,地面,0,True,"地面 - 可通行"
65,22,0,地面,0,True,"地面 - 可通行"
66,22,0,地面,0,True,"地面 - 可通行"
67,22,0,地面,0,True,"地面 - 可通行"
68,22,79,未知,128,False,"未知 - 未知阻挡"
69,22,0,地面,0,True,"地面 - 可通行"
70,22,0,地面,128,False,"地面 - 未知阻挡"
71,22,0,地面,0,True,"地面 - 可通行"
72,22,0,地面,0,True,"地面 - 可通行"
73,22,0,地面,0,True,"地面 - 可通行"
74,22,103,未知,0,True,"未知 - 可通行"
0,23,0,地面,128,False,"地面 - 未知阻挡"
1,23,0,地面,0,True,"地面 - 可通行"
2,23,0,地面,128,False,"地面 - 未知阻挡"
3,23,0,地面,0,True,"地面 - 可通行"
4,23,0,地面,0,True,"地面 - 可通行"
5,23,0,地面,0,True,"地面 - 可通行"
6,23,0,地面,0,True,"地面 - 可通行"
7,23,80,未知,128,False,"未知 - 未知阻挡"
8,23,0,地面,0,True,"地面 - 可通行"
9,23,0,地面,128,False,"地面 - 未知阻挡"
10,23,0,地面,0,True,"地面 - 可通行"
11,23,0,地面,0,True,"地面 - 可通行"
12,23,0,地面,0,True,"地面 - 可通行"
13,23,103,未知,0,True,"未知 - 可通行"
14,23,0,地面,128,False,"地面 - 未知阻挡"
15,23,0,地面,0,True,"地面 - 可通行"
16,23,0,地面,128,False,"地面 - 未知阻挡"
17,23,0,地面,0,True,"地面 - 可通行"
18,23,0,地面,0,True,"地面 - 可通行"
19,23,0,地面,0,True,"地面 - 可通行"
20,23,0,地面,0,True,"地面 - 可通行"
21,23,81,未知,128,False,"未知 - 未知阻挡"
22,23,0,地面,0,True,"地面 - 可通行"
23,23,0,地面,128,False,"地面 - 未知阻挡"
24,23,0,地面,0,True,"地面 - 可通行"
25,23,0,地面,0,True,"地面 - 可通行"
26,23,0,地面,0,True,"地面 - 可通行"
27,23,103,未知,0,True,"未知 - 可通行"
28,23,0,地面,128,False,"地面 - 未知阻挡"
29,23,0,地面,0,True,"地面 - 可通行"
30,23,0,地面,128,False,"地面 - 未知阻挡"
31,23,0,地面,0,True,"地面 - 可通行"
32,23,0,地面,0,True,"地面 - 可通行"
33,23,0,地面,0,True,"地面 - 可通行"
34,23,0,地面,0,True,"地面 - 可通行"
35,23,82,未知,128,False,"未知 - 未知阻挡"
36,23,0,地面,0,True,"地面 - 可通行"
37,23,0,地面,128,False,"地面 - 未知阻挡"
38,23,0,地面,0,True,"地面 - 可通行"
39,23,0,地面,0,True,"地面 - 可通行"
40,23,0,地面,0,True,"地面 - 可通行"
41,23,103,未知,0,True,"未知 - 可通行"
42,23,0,地面,128,False,"地面 - 未知阻挡"
43,23,0,地面,0,True,"地面 - 可通行"
44,23,0,地面,128,False,"地面 - 未知阻挡"
45,23,0,地面,0,True,"地面 - 可通行"
46,23,0,地面,0,True,"地面 - 可通行"
47,23,0,地面,0,True,"地面 - 可通行"
48,23,0,地面,0,True,"地面 - 可通行"
49,23,83,未知,128,False,"未知 - 未知阻挡"
50,23,0,地面,0,True,"地面 - 可通行"
51,23,0,地面,128,False,"地面 - 未知阻挡"
52,23,0,地面,0,True,"地面 - 可通行"
53,23,0,地面,0,True,"地面 - 可通行"
54,23,0,地面,0,True,"地面 - 可通行"
55,23,103,未知,0,True,"未知 - 可通行"
56,23,0,地面,128,False,"地面 - 未知阻挡"
57,23,0,地面,0,True,"地面 - 可通行"
58,23,0,地面,128,False,"地面 - 未知阻挡"
59,23,0,地面,0,True,"地面 - 可通行"
60,23,0,地面,0,True,"地面 - 可通行"
61,23,0,地面,0,True,"地面 - 可通行"
62,23,0,地面,0,True,"地面 - 可通行"
63,23,84,未知,128,False,"未知 - 未知阻挡"
64,23,0,地面,0,True,"地面 - 可通行"
65,23,0,地面,128,False,"地面 - 未知阻挡"
66,23,0,地面,0,True,"地面 - 可通行"
67,23,0,地面,0,True,"地面 - 可通行"
68,23,0,地面,0,True,"地面 - 可通行"
69,23,103,未知,0,True,"未知 - 可通行"
70,23,0,地面,128,False,"地面 - 未知阻挡"
71,23,0,地面,0,True,"地面 - 可通行"
72,23,0,地面,128,False,"地面 - 未知阻挡"
73,23,0,地面,0,True,"地面 - 可通行"
74,23,0,地面,0,True,"地面 - 可通行"
0,24,0,地面,0,True,"地面 - 可通行"
1,24,0,地面,0,True,"地面 - 可通行"
2,24,85,未知,128,False,"未知 - 未知阻挡"
3,24,0,地面,0,True,"地面 - 可通行"
4,24,0,地面,128,False,"地面 - 未知阻挡"
5,24,0,地面,0,True,"地面 - 可通行"
6,24,0,地面,0,True,"地面 - 可通行"
7,24,0,地面,0,True,"地面 - 可通行"
8,24,103,未知,0,True,"未知 - 可通行"
9,24,0,地面,128,False,"地面 - 未知阻挡"
10,24,0,地面,0,True,"地面 - 可通行"
11,24,0,地面,128,False,"地面 - 未知阻挡"
12,24,0,地面,0,True,"地面 - 可通行"
13,24,0,地面,0,True,"地面 - 可通行"
14,24,0,地面,0,True,"地面 - 可通行"
15,24,0,地面,0,True,"地面 - 可通行"
16,24,86,未知,128,False,"未知 - 未知阻挡"
17,24,0,地面,0,True,"地面 - 可通行"
18,24,0,地面,128,False,"地面 - 未知阻挡"
19,24,0,地面,0,True,"地面 - 可通行"
20,24,0,地面,0,True,"地面 - 可通行"
21,24,0,地面,0,True,"地面 - 可通行"
22,24,103,未知,0,True,"未知 - 可通行"
23,24,0,地面,128,False,"地面 - 未知阻挡"
24,24,0,地面,0,True,"地面 - 可通行"
25,24,0,地面,128,False,"地面 - 未知阻挡"
26,24,0,地面,0,True,"地面 - 可通行"
27,24,0,地面,0,True,"地面 - 可通行"
28,24,0,地面,0,True,"地面 - 可通行"
29,24,0,地面,0,True,"地面 - 可通行"
30,24,0,地面,128,False,"地面 - 未知阻挡"
31,24,0,地面,0,True,"地面 - 可通行"
32,24,0,地面,128,False,"地面 - 未知阻挡"
33,24,0,地面,0,True,"地面 - 可通行"
34,24,0,地面,0,True,"地面 - 可通行"
35,24,0,地面,0,True,"地面 - 可通行"
36,24,0,地面,0,True,"地面 - 可通行"
37,24,0,地面,128,False,"地面 - 未知阻挡"
38,24,0,地面,0,True,"地面 - 可通行"
39,24,0,地面,128,False,"地面 - 未知阻挡"
40,24,0,地面,0,True,"地面 - 可通行"
41,24,0,地面,0,True,"地面 - 可通行"
42,24,0,地面,0,True,"地面 - 可通行"
43,24,0,地面,0,True,"地面 - 可通行"
44,24,0,地面,128,False,"地面 - 未知阻挡"
45,24,0,地面,0,True,"地面 - 可通行"
46,24,0,地面,128,False,"地面 - 未知阻挡"
47,24,0,地面,0,True,"地面 - 可通行"
48,24,0,地面,0,True,"地面 - 可通行"
49,24,0,地面,0,True,"地面 - 可通行"
50,24,0,地面,0,True,"地面 - 可通行"
51,24,0,地面,128,False,"地面 - 未知阻挡"
52,24,0,地面,0,True,"地面 - 可通行"
53,24,0,地面,128,False,"地面 - 未知阻挡"
54,24,0,地面,0,True,"地面 - 可通行"
55,24,0,地面,0,True,"地面 - 可通行"
56,24,0,地面,0,True,"地面 - 可通行"
57,24,0,地面,0,True,"地面 - 可通行"
58,24,0,地面,128,False,"地面 - 未知阻挡"
59,24,0,地面,0,True,"地面 - 可通行"
60,24,0,地面,128,False,"地面 - 未知阻挡"
61,24,0,地面,0,True,"地面 - 可通行"
62,24,0,地面,0,True,"地面 - 可通行"
63,24,0,地面,0,True,"地面 - 可通行"
64,24,0,地面,0,True,"地面 - 可通行"
65,24,0,地面,128,False,"地面 - 未知阻挡"
66,24,0,地面,0,True,"地面 - 可通行"
67,24,0,地面,128,False,"地面 - 未知阻挡"
68,24,0,地面,0,True,"地面 - 可通行"
69,24,0,地面,0,True,"地面 - 可通行"
70,24,0,地面,0,True,"地面 - 可通行"
71,24,0,地面,0,True,"地面 - 可通行"
